Source,Station,Latitude,Longitude,Region,SubRegion,YearAdj,Season,Month,Date,Datetime,Chlorophyll_Sign,Chlorophyll
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1992,Fall,11,1992-11-04,1992-11-04 15:13:00,=,1.2
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1992,Fall,11,1992-11-04,1992-11-04 15:50:00,=,1.3
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1992,Fall,11,1992-11-04,1992-11-04 11:26:00,=,1.3
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Winter,12,1992-12-01,1992-12-01 12:25:00,=,3.37
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Winter,12,1992-12-02,1992-12-02 14:40:00,=,1.33
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Winter,12,1992-12-02,1992-12-02 14:50:00,=,1.14
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Winter,12,1992-12-02,1992-12-02 13:45:00,=,20.1
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Winter,12,1992-12-02,1992-12-02 12:40:00,=,6.36
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Winter,12,1992-12-02,1992-12-02 16:38:00,=,1
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Winter,12,1992-12-02,1992-12-02 16:24:00,=,1
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1993,Winter,12,1992-12-02,1992-12-02 15:57:00,=,1
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Winter,12,1992-12-02,1992-12-02 15:27:00,=,1
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Winter,12,1992-12-02,1992-12-02 15:04:00,=,1.2
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Winter,12,1992-12-02,1992-12-02 17:04:00,=,1.1
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Winter,12,1992-12-02,1992-12-02 17:36:00,=,1.4
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Winter,12,1992-12-02,1992-12-02 18:06:00,=,0.9
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Winter,12,1992-12-02,1992-12-02 14:33:00,=,1.1
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1993,Winter,12,1992-12-03,1992-12-03 12:45:00,=,1.02
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Winter,12,1992-12-03,1992-12-03 13:45:00,=,0.23
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Winter,12,1992-12-03,1992-12-03 10:50:00,=,0.52
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Winter,12,1992-12-03,1992-12-03 11:25:00,=,0.37
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Winter,12,1992-12-03,1992-12-03 13:20:00,=,0.65
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Winter,12,1992-12-03,1992-12-03 10:20:00,=,0.37
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Winter,12,1992-12-03,1992-12-03 08:50:00,=,0.42
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Winter,12,1992-12-03,1992-12-03 09:30:00,=,0.39
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Winter,12,1992-12-04,1992-12-04 11:55:00,=,0.52
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Winter,12,1992-12-04,1992-12-04 12:50:00,=,0.46
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Winter,12,1992-12-04,1992-12-04 12:30:00,=,0.66
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1993,Winter,12,1992-12-04,1992-12-04 13:25:00,=,0.66
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1993,Winter,12,1992-12-04,1992-12-04 13:50:00,=,0.4
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Winter,12,1992-12-04,1992-12-04 10:50:00,=,1.36
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Winter,12,1992-12-04,1992-12-04 11:30:00,=,0.2
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Winter,1,1993-01-13,1993-01-13 13:30:00,=,1.39
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Winter,1,1993-01-13,1993-01-13 12:30:00,=,5.62
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Winter,1,1993-01-15,1993-01-15 11:00:00,=,2.5
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Winter,1,1993-01-15,1993-01-15 14:05:00,=,0.11
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Winter,1,1993-01-15,1993-01-15 12:35:00,=,2.47
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Winter,1,1993-01-15,1993-01-15 12:15:00,=,2.1
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Winter,1,1993-01-20,1993-01-20 13:40:00,=,0.74
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Winter,1,1993-01-20,1993-01-20 14:35:00,=,0.68
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Winter,1,1993-01-20,1993-01-20 14:20:00,=,0.66
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1993,Winter,1,1993-01-20,1993-01-20 15:15:00,=,0.51
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1993,Winter,1,1993-01-20,1993-01-20 15:40:00,=,0.45
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Winter,1,1993-01-20,1993-01-20 12:40:00,=,0.12
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Winter,1,1993-01-20,1993-01-20 13:15:00,=,0.85
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1993,Winter,1,1993-01-21,1993-01-21 16:05:00,=,0.15
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Winter,1,1993-01-21,1993-01-21 17:25:00,=,0.48
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Winter,1,1993-01-21,1993-01-21 14:25:00,=,0.79
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Winter,1,1993-01-21,1993-01-21 15:05:00,=,0.83
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Winter,1,1993-01-21,1993-01-21 17:00:00,=,0.68
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Winter,1,1993-01-21,1993-01-21 13:55:00,=,0.54
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Winter,1,1993-01-27,1993-01-27 15:31:00,=,1.3
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Winter,1,1993-01-27,1993-01-27 15:14:00,=,1.4
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1993,Winter,1,1993-01-27,1993-01-27 13:54:00,=,1.4
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Winter,1,1993-01-27,1993-01-27 13:33:00,=,1.4
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Winter,1,1993-01-27,1993-01-27 13:07:00,=,1.4
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Winter,1,1993-01-27,1993-01-27 15:52:00,=,1.3
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Winter,1,1993-01-27,1993-01-27 16:22:00,=,1.3
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Winter,1,1993-01-27,1993-01-27 16:52:00,=,1.3
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Winter,1,1993-01-27,1993-01-27 12:41:00,=,1.5
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Winter,1,1993-01-28,1993-01-28 13:10:00,=,0.91
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Winter,1,1993-01-28,1993-01-28 11:40:00,=,0.4
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Winter,2,1993-02-10,1993-02-10 12:40:00,=,0.39
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Winter,2,1993-02-10,1993-02-10 11:25:00,=,16.95
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Winter,2,1993-02-11,1993-02-11 09:00:00,=,1.82
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Winter,2,1993-02-11,1993-02-11 10:35:00,=,5.54
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Winter,2,1993-02-11,1993-02-11 09:45:00,=,4.29
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Winter,2,1993-02-16,1993-02-16 15:10:00,=,0.32
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Winter,2,1993-02-16,1993-02-16 12:30:00,=,0.86
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Winter,2,1993-02-16,1993-02-16 13:10:00,=,1.7
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Winter,2,1993-02-16,1993-02-16 14:45:00,=,0.32
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Winter,2,1993-02-16,1993-02-16 12:00:00,=,0.99
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Winter,2,1993-02-16,1993-02-16 10:25:00,=,0.85
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Winter,2,1993-02-16,1993-02-16 11:05:00,=,0.79
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Winter,2,1993-02-17,1993-02-17 12:15:00,=,0.74
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Winter,2,1993-02-17,1993-02-17 13:20:00,=,0.96
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Winter,2,1993-02-17,1993-02-17 13:00:00,=,0.62
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1993,Winter,2,1993-02-17,1993-02-17 14:20:00,=,0.29
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Winter,2,1993-02-17,1993-02-17 11:10:00,=,0.43
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Winter,2,1993-02-17,1993-02-17 11:50:00,=,0.96
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Winter,2,1993-02-24,1993-02-24 17:51:00,=,2.1
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Winter,2,1993-02-24,1993-02-24 17:34:00,=,2.1
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1993,Winter,2,1993-02-24,1993-02-24 17:12:00,=,1.9
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Winter,2,1993-02-24,1993-02-24 16:55:00,=,1.9
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Winter,2,1993-02-24,1993-02-24 16:33:00,=,1.9
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Winter,2,1993-02-24,1993-02-24 18:13:00,=,1.9
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Winter,2,1993-02-24,1993-02-24 18:45:00,=,2.4
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Winter,2,1993-02-24,1993-02-24 19:21:00,=,1.8
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Winter,2,1993-02-24,1993-02-24 16:08:00,=,1.7
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Spring,3,1993-03-11,1993-03-11 11:25:00,=,1.74
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Spring,3,1993-03-11,1993-03-11 10:10:00,=,18.77
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Spring,3,1993-03-12,1993-03-12 08:20:00,=,2.79
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Spring,3,1993-03-12,1993-03-12 09:40:00,=,6.05
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Spring,3,1993-03-15,1993-03-15 14:20:00,=,1.88
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Spring,3,1993-03-15,1993-03-15 12:30:00,=,8.2
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1993,Spring,3,1993-03-16,1993-03-16 13:00:00,=,0.9
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Spring,3,1993-03-16,1993-03-16 14:10:00,=,1.08
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Spring,3,1993-03-16,1993-03-16 11:05:00,=,2.02
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Spring,3,1993-03-16,1993-03-16 11:45:00,=,1.3
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Spring,3,1993-03-16,1993-03-16 13:45:00,=,1.05
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Spring,3,1993-03-16,1993-03-16 10:40:00,=,1
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Spring,3,1993-03-16,1993-03-16 08:55:00,=,1.05
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Spring,3,1993-03-16,1993-03-16 09:40:00,=,1.19
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Spring,3,1993-03-17,1993-03-17 13:20:00,=,0.68
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Spring,3,1993-03-17,1993-03-17 14:25:00,=,1.22
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Spring,3,1993-03-17,1993-03-17 14:05:00,=,1.2
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1993,Spring,3,1993-03-17,1993-03-17 15:00:00,=,1.61
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Spring,3,1993-03-17,1993-03-17 12:05:00,=,1.37
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Spring,3,1993-03-17,1993-03-17 12:55:00,=,1.08
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Spring,3,1993-03-31,1993-03-31 14:50:00,=,1.4
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Spring,3,1993-03-31,1993-03-31 14:34:00,=,1.4
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1993,Spring,3,1993-03-31,1993-03-31 12:57:00,=,1.6
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Spring,3,1993-03-31,1993-03-31 12:37:00,=,1.5
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Spring,3,1993-03-31,1993-03-31 12:10:00,=,1.5
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Spring,3,1993-03-31,1993-03-31 15:13:00,=,1.7
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Spring,3,1993-03-31,1993-03-31 15:50:00,=,1.8
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Spring,3,1993-03-31,1993-03-31 16:25:00,=,1.9
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Spring,3,1993-03-31,1993-03-31 11:44:00,=,1.4
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Spring,4,1993-04-08,1993-04-08 10:10:00,=,2.83
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Spring,4,1993-04-08,1993-04-08 08:50:00,=,25.12
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Spring,4,1993-04-09,1993-04-09 07:15:00,=,3.63
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Spring,4,1993-04-09,1993-04-09 08:40:00,=,9.74
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Spring,4,1993-04-12,1993-04-12 12:35:00,=,2.62
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Spring,4,1993-04-12,1993-04-12 10:40:00,=,8.23
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1993,Spring,4,1993-04-14,1993-04-14 12:00:00,=,2.07
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Spring,4,1993-04-14,1993-04-14 13:20:00,=,0.51
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Spring,4,1993-04-14,1993-04-14 10:15:00,=,3.66
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Spring,4,1993-04-14,1993-04-14 10:55:00,=,3.75
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Spring,4,1993-04-14,1993-04-14 12:40:00,=,1.27
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Spring,4,1993-04-14,1993-04-14 09:45:00,=,2.33
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Spring,4,1993-04-14,1993-04-14 08:10:00,=,3.18
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Spring,4,1993-04-14,1993-04-14 08:50:00,=,2.45
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Spring,4,1993-04-15,1993-04-15 11:30:00,=,2.3
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Spring,4,1993-04-15,1993-04-15 12:30:00,=,2.72
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Spring,4,1993-04-15,1993-04-15 12:10:00,=,2.75
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1993,Spring,4,1993-04-15,1993-04-15 13:05:00,=,2.21
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1993,Spring,4,1993-04-15,1993-04-15 13:30:00,=,2.41
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Spring,4,1993-04-15,1993-04-15 10:30:00,=,1.67
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Spring,4,1993-04-15,1993-04-15 11:10:00,=,3.06
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Spring,4,1993-04-15,1993-04-15 17:48:00,=,2.7
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Spring,4,1993-04-15,1993-04-15 17:30:00,=,2.6
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1993,Spring,4,1993-04-15,1993-04-15 17:06:00,=,2.5
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Spring,4,1993-04-15,1993-04-15 16:45:00,=,2.6
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Spring,4,1993-04-15,1993-04-15 16:21:00,=,2.6
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Spring,4,1993-04-15,1993-04-15 18:06:00,=,2.6
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Spring,4,1993-04-15,1993-04-15 18:40:00,=,2.7
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Spring,4,1993-04-15,1993-04-15 19:06:00,=,3.1
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Spring,4,1993-04-15,1993-04-15 15:55:00,=,2.5
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Spring,5,1993-05-10,1993-05-10 08:10:00,=,2.92
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Spring,5,1993-05-10,1993-05-10 09:55:00,=,69.39
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Spring,5,1993-05-11,1993-05-11 13:35:00,=,7.38
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Spring,5,1993-05-11,1993-05-11 11:35:00,=,15.56
USGS_SFBS,2,38.063333,-121.851667,Confluence,Confluence,1993,Spring,5,1993-05-12,1993-05-12 17:39:00,=,4.9
USGS_SFBS,3,38.051667,-121.88,Confluence,Confluence,1993,Spring,5,1993-05-12,1993-05-12 17:22:00,=,3.4
USGS_SFBS,4,38.048333,-121.935,Suisun Bay,Honker Bay,1993,Spring,5,1993-05-12,1993-05-12 16:29:00,=,4
USGS_SFBS,5,38.06,-121.98,Suisun Bay,Mid Suisun Bay,1993,Spring,5,1993-05-12,1993-05-12 16:12:00,=,3.1
USGS_SFBS,6,38.065,-122.035,Suisun Bay,Mid Suisun Bay,1993,Spring,5,1993-05-12,1993-05-12 15:52:00,=,2.8
USGS_SFBS,649,38.06,-121.8,Confluence,Lower Sacramento River,1993,Spring,5,1993-05-12,1993-05-12 17:51:00,=,3
USGS_SFBS,653,38.105,-121.72,Confluence,Sacramento River near Rio Vista,1993,Spring,5,1993-05-12,1993-05-12 18:16:00,=,2
USGS_SFBS,657,38.151667,-121.688333,Confluence,Sacramento River near Rio Vista,1993,Spring,5,1993-05-12,1993-05-12 18:40:00,=,2
USGS_SFBS,7,38.048333,-122.096667,Suisun Bay,West Suisun Bay,1993,Spring,5,1993-05-12,1993-05-12 15:30:00,=,2.5
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Spring,5,1993-05-13,1993-05-13 13:15:00,=,36.88
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Spring,5,1993-05-13,1993-05-13 11:40:00,=,10.02
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1993,Spring,5,1993-05-17,1993-05-17 16:00:00,=,53.18
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Spring,5,1993-05-17,1993-05-17 17:20:00,=,48.77
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Spring,5,1993-05-17,1993-05-17 14:25:00,=,21.84
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Spring,5,1993-05-17,1993-05-17 15:00:00,=,3.13
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Spring,5,1993-05-17,1993-05-17 16:40:00,=,47.38
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Spring,5,1993-05-17,1993-05-17 13:55:00,=,21.4
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Spring,5,1993-05-17,1993-05-17 12:15:00,=,3.21
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Spring,5,1993-05-17,1993-05-17 12:55:00,=,19.59
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Spring,5,1993-05-18,1993-05-18 16:00:00,=,23.82
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Spring,5,1993-05-18,1993-05-18 17:00:00,=,42.38
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Spring,5,1993-05-18,1993-05-18 16:40:00,=,51.56
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1993,Spring,5,1993-05-18,1993-05-18 17:35:00,=,45.93
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1993,Spring,5,1993-05-18,1993-05-18 18:05:00,=,43.95
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Spring,5,1993-05-18,1993-05-18 14:30:00,=,11.69
EMP,D8,38.05992,-121.99,Suisun Bay,Mid Suisun Bay,1993,Spring,5,1993-05-18,1993-05-18 15:10:00,=,16.8
EMP,C3,38.34575,-121.5461,North,Middle Sacramento River,1993,Summer,6,1993-06-10,1993-06-10 08:55:00,=,2.13
EMP,MD10,38.04381,-121.4188,SouthCentral,Disappointment Slough,1993,Summer,6,1993-06-10,1993-06-10 09:55:00,=,3.71
EMP,C9,37.83095,-121.554,SouthCentral,Victoria Canal,1993,Summer,6,1993-06-11,1993-06-11 13:50:00,=,4.48
EMP,D28A,37.97048,-121.573,SouthCentral,Old River,1993,Summer,6,1993-06-11,1993-06-11 13:45:00,=,12.04
EMP,P12A,37.80284,-121.4569,SouthCentral,Grant Line Canal and Old River,1993,Summer,6,1993-06-11,1993-06-11 12:35:00,=,12.21
EMP,P8,37.97817,-121.3823,SouthCentral,San Joaquin River near Stockton,1993,Summer,6,1993-06-11,1993-06-11 11:55:00,=,3.81
EMP,D16,38.0969,-121.6691,Confluence,San Joaquin River at Twitchell Island,1993,Summer,6,1993-06-14,1993-06-14 14:00:00,=,15.58
EMP,D19,38.04376,-121.6148,SouthCentral,Franks Tract,1993,Summer,6,1993-06-14,1993-06-14 14:50:00,=,15.51
EMP,D22,38.08453,-121.7391,Confluence,Sacramento River near Rio Vista,1993,Summer,6,1993-06-14,1993-06-14 12:55:00,=,5
EMP,D24,38.15778,-121.6847,Confluence,Sacramento River near Rio Vista,1993,Summer,6,1993-06-14,1993-06-14 13:25:00,=,2.24
EMP,D26,38.07664,-121.5669,Confluence,San Joaquin River at Prisoners Pt,1993,Summer,6,1993-06-14,1993-06-14 14:25:00,=,10.37
EMP,D4,38.06248,-121.8205,Confluence,Lower Sacramento River,1993,Summer,6,1993-06-14,1993-06-14 12:15:00,=,9.86
EMP,D7,38.11714,-122.0397,Suisun Bay,Grizzly Bay,1993,Summer,6,1993-06-14,1993-06-14 10:15:00,=,12.35
EMP,D9,38.07244,-121.9392,Suisun Bay,Honker Bay,1993,Summer,6,1993-06-14,1993-06-14 11:05:00,=,7.98
EMP,D10,38.04631,-121.9183,Confluence,Confluence,1993,Summer,6,1993-06-15,1993-06-15 15:30:00,=,13.82
EMP,D11,38.04229,-121.7995,Confluence,Lower Sacramento River,1993,Summer,6,1993-06-15,1993-06-15 16:30:00,=,7.98
EMP,D12,38.02161,-121.8063,Confluence,Lower San Joaquin River,1993,Summer,6,1993-06-15,1993-06-15 16:10:00,=,23.54
EMP,D14A,38.01776,-121.7114,Confluence,Lower San Joaquin River,1993,Summer,6,1993-06-15,1993-06-15 17:05:00,=,11.55
EMP,D15,38.05217,-121.6896,Confluence,San Joaquin River at Twitchell Island,1993,Summer,6,1993-06-15,1993-06-15 17:25:00,=,24.39
EMP,D6,38.04436,-122.1177,Suisun Bay,West Suisun Bay,1993,Summer,6,1993-06-15,1993-06-15 14:20:00,=,1.11
